what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1341890914944
activated,view,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1341890980678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341890982760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341890998167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341890998219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341891007019
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20111006_r372,"org.eclipse.jdt.launching.macosx",1341891128159
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1341891130567
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1341891130644
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1341891130649
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1341891130742
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1341891130896
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1341891130908
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1341891430621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341891918076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924123542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924126557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924159268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924163789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924170666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924181513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1341924183083
activated,perspective,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.Perspective",1341924185764
activated,view,com.android.ide.eclipse.ddms,20.0.0.v201206242043-391819,"com.android.ide.eclipse.ddms.views.LogCatView",1341924185766
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1341924192483
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1341924192486
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1341924192488
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1341924192542
