what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333088836
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280333088836
opened,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1280333090472
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1280333090541
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333090687
activated,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1280333092771
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333092871
closed,editor,org.eclipse.jst.jsp.ui,1.1.500.v201006030742,"org.eclipse.jst.jsp.core.jspsource.source",1280333092871
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333096094
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333096175
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333099085
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.rename.element",1280333099118
error,log,,,"Validator JSP Syntax Validator finished validating: file:/Users/Gabriel/Projetos/POCs/Workspaces/workspace.POCS/FaturaOnLine/WebContent/index.html",1280333099277
error,log,,,"",1280333099279
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1280333101830
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333105870
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333113097
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333115699
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.navigate.open.type",1280333115731
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333126849
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333128108
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333134341
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333159587
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.customizePerspective",1280333159644
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1280333161724
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1280333161755
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333167811
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333195894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.customizePerspective",1280333195925
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333212484
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1280333228189
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333231841
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1280333231842
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ResourceNavigator",1280333269586
activated,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ResourceNavigator",1280333269618
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.showIn",1280333269623
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333277020
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.TypeHierarchy",1280333280388
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.TypeHierarchy",1280333280403
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333283622
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.TypeHierarchy",1280333292922
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333293639
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333301140
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.TypeHierarchy",1280333305500
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333307413
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.TypeHierarchy",1280333311701
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333324383
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333326203
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333327416
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333329686
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333339412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.collapseAll",1280333341896
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.navigate.collapseAll",1280333342526
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333367822
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333420647
started,bundle,org.eclipse.rse.services,3.2.0.v201006041352,"org.eclipse.rse.services",1280333420831
started,bundle,org.eclipse.rse.core,3.1.100.v201003151933,"org.eclipse.rse.core",1280333420917
started,bundle,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui",1280333421460
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.0.v201005221100,"org.eclipse.rse.subsystems.files.core",1280333421495
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1280333421495
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1280333421516
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1280333421517
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1280333421564
started,bundle,org.eclipse.rse.services.local,2.1.200.v201005261700,"org.eclipse.rse.services.local",1280333421578
opened,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333422012
opened,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemTableView",1280333422205
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1280333422365
activated,perspective,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.SystemPerspective",1280333422450
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1280333422464
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1280333422472
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.perspectives.showPerspective",1280333422472
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1280333428769
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333430902
started,bundle,org.eclipse.rse.files.ui,3.1.100.v201005221100,"org.eclipse.rse.files.ui",1280333435998
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemTableView",1280333444808
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333451378
started,bundle,org.eclipse.rse.useractions,1.1.100.v200905272300,"org.eclipse.rse.useractions",1280333465447
opened,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.scratchpad.SystemScratchpadViewPart",1280333473766
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.scratchpad.SystemScratchpadViewPart",1280333473780
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1280333478221
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333484589
opened,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.teamView",1280333491085
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.teamView",1280333491099
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333507907
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333519252
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333538222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333560593
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333567402
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333567473
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333567528
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333574596
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333579102
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333579195
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333579245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333622972
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333663851
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1280333732346
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333732401
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333765192
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.0.v201005270700,"org.eclipse.wst.common.modulecore.ui",1280333767577
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333778519
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1280333778580
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333781237
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333791680
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333795064
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333809616
activated,perspective,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.SystemPerspective",1280333825616
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333825632
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1280333850391
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1280333916195
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280333916219
closed,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.AllMarkersView",1280333919352
closed,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1280333919362
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.window.closePerspective",1280333919448
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1280333927906
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1280333927991
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.stop",1280333928950
activated,perspective,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.SystemPerspective",1280333931455
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333931468
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1280333935563
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280333942169
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333951027
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333953650
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280333953697
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333969421
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333970765
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280333970812
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333978286
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280333980215
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280333980261
opened,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280333983079
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280333983185
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280334085480
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280334089983
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1280334145680
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280334145692
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280334147883
activated,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280334149747
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280334149865
closed,editor,org.eclipse.wst.xml.ui,1.1.100.v201006030742,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1280334149866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1280334162850
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280334173225
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280334173519
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1280334173888
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1280334176121
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1280334179015
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280334179017
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334184071
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334193227
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1280334193267
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334206001
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334208385
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334246106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334273937
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.properties",1280334273984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334298450
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334389246
activated,perspective,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.SystemPerspective",1280334390755
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280334390769
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334423404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334450069
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1280334458753
activated,view,org.eclipse.rse.ui,3.1.100.v201005282245,"org.eclipse.rse.ui.view.systemView",1280334471741
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334510388
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334548364
activated,perspective,org.tigris.subversion.subclipse.ui,1.6.12,"org.tigris.subversion.subclipse.ui.svnPerspective",1280334596740
activated,view,org.tigris.subversion.subclipse.ui,1.6.12,"org.tigris.subversion.subclipse.ui.repository.RepositoriesView",1280334596749
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334735019
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334772812
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.0.v201006082045,"org.eclipse.wst.jsdt.debug.core",1280334772977
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280334773423
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1280334775226
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1280334775227
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1280334775227
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1280334775227
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1280334775228
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1280334775228
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1280334775229
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1280334775313
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1280334775313
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1280334775313
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1280334775313
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1280334775314
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1280334775314
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1280334775314
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1280334775314
stopped,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1280334775356
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1280334775386
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1280334775386
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1280334775387
stopped,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1280334775387
stopped,bundle,org.eclipse.jst.server.ui,1.1.100.v20100511,"org.eclipse.jst.server.ui",1280334775387
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1280334775388
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1280334775388
stopped,bundle,org.eclipse.mtj.jmunit,1.0.1.v201006161022,"org.eclipse.mtj.jmunit",1280334775388
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1280334775388
